customer_id,adopted_new_product
C17024-404928,0
C85367-566642,1
C9008-503000,1
C60660-301386,1
C86060-518049,0
C9706-848993,0
C33740-506709,0
C1696-416133,1
C42903-265522,0
C98415-262401,1
C2453-719336,1
C23025-661236,1
C14607-562999,1
C32227-630512,0
C30553-704974,0
C93793-164842,1
C54681-422730,1
C55469-622737,1
C8617-185638,1
C48594-479708,1
C39291-527783,0
C95294-896470,0
C55848-756346,0
C41878-113697,0
C65068-347693,0
C5290-649554,0
C59499-424374,0
C43407-624920,0
C70997-170051,0
C96301-702398,1
C37855-688860,0
C95620-35656,0
C86956-182609,0
C1352-361899,1
C41261-853355,1
C80363-734621,0
C34970-125820,0
C81733-170433,0
C70935-991678,0
C12970-145360,0
C32773-174453,1
C69198-537783,1
C48321-169426,0
C66301-198772,0
C40013-30354,1
C34387-519351,1
C60035-492940,1
C41602-836141,0
C82299-585055,1
C72247-809543,0
C42827-529551,0
C3252-783504,0
C88467-953516,0
C96747-793977,0
C13846-689122,1
C48644-395406,0
C87113-233416,0
C90612-494839,1
C85233-897195,0
C28924-987556,0
C60471-678796,1
C37165-629372,1
C23315-824664,0
C2164-781419,1
C76862-527690,0
C93234-912737,1
C16051-796738,0
C9027-836274,1
C96596-135918,0
C50141-699275,0
C20280-309371,1
C85734-130336,1
C75854-704683,0
C34500-734134,0
C84647-122426,0
C42486-265393,0
C10889-61404,0
C92164-613907,0
C41535-89037,1
C69153-50835,1
C31570-536424,1
C92101-72709,0
C31440-749500,1
C54817-514447,0
C95213-510986,1
C61472-743262,0
C84260-207738,0
C16597-679116,0
C14037-953401,1
C91051-529469,0
C40469-431987,0
C19686-468936,0
C58515-732377,1
C71489-951217,0
C37314-683839,0
C20666-321286,1
C86957-892595,0
C40237-758598,1
C89603-150873,0
C29189-987003,0
C16265-45248,0
C19573-314611,1
C71580-271235,1
C94007-418521,0
C96499-908421,1
C37477-857303,1
C58748-504304,0
C90844-749838,0
C24775-446855,0
C14927-337757,0
C15346-478386,1
C29979-798205,1
C5279-310242,0
C35661-77520,0
C41944-246915,1
C48116-213388,0
C36125-720376,1
C9912-202724,1
C77544-905479,0
C97634-933514,0
C64178-853628,0
C19644-362716,0
C81159-989533,0
C52277-830759,0
C66818-816766,0
C2310-371410,1
C42019-871660,0
C96337-948353,0
C49750-533551,0
C1508-551066,0
C53512-801168,0
C85243-552317,0
C70836-17090,1
C28246-534625,0
C94416-14795,0
C34227-633506,1
C53210-599438,0
C35409-992130,0
C27622-890825,1
C76090-888243,1
C75301-679131,1
C13184-604240,1
C72671-691713,1
C82924-970012,0
C60681-84465,0
C41621-574629,0
C39219-26996,0
C94928-641212,1
C57585-289554,1
C1268-807718,0
C56848-611923,0
C85921-717527,1
C58188-507744,0
C24529-466051,0
C57385-545646,0
C30952-596163,0
C88034-254220,1
C7040-135688,1
C67303-35249,0
C61165-867072,0
C49636-356026,0
C26195-871170,0
C87955-827373,0
C36088-813226,0
C91083-473012,0
C87280-210034,0
C73755-854129,0
C12473-276181,1
C86734-386536,1
C72071-149003,0
C23573-605327,0
C83277-148035,1
C35438-217483,1
C5376-357866,1
C64877-292002,0
C57012-746578,0
C4359-724653,1
C43895-143988,0
C47007-887966,0
C603-708624,0
C49807-325817,1
C69111-29533,1
C58377-668276,1
C63540-114964,0
C57553-236685,0
C74022-851300,0
C76795-318094,1
C59859-541330,1
C38322-387610,0
C64073-995960,0
C48352-110391,0
C94465-31926,0
C26463-358369,1
C60184-238420,0
C29208-195520,0
C83355-646314,1
C30075-736871,1
C75416-907926,1
C85333-672655,0
C90039-711554,1
C58376-524092,1
C21089-59659,0
C44602-858828,0
C24126-388604,0
C13934-485176,1
C97433-578946,0
C65472-593104,0
C25754-221795,0
C68910-208264,0
C77379-533179,1
C28307-578915,0
C14867-740210,0
C13205-941144,0
C61494-806100,0
C11423-741508,0
C17846-257089,1
C35279-89190,0
C33194-733112,1
C62707-44197,0
C74372-264523,1
C88944-533275,0
C64872-948306,0
C39338-534325,0
C96497-98343,0
C85891-725404,1
C30393-459282,0
C83851-489236,1
C76294-488361,0
C4463-207242,0
C25456-984969,0
C51155-472938,0
C79706-824170,1
C53231-918906,1
C60079-743804,0
C19474-885904,0
C86414-151268,1
C30495-705118,1
C19506-607732,1
C50949-991410,0
C68786-775225,0
C45570-399139,0
C30278-553396,1
C44538-929570,0
C58199-231633,1
C33421-544649,0
C50719-847144,1
C84883-641233,0
C82215-617861,1
C18190-160089,0
C82661-880159,1
C49713-301610,0
C39415-571396,0
C25881-609391,0
C59851-484229,0
C34810-355106,0
C50462-583053,1
C5508-545989,0
C90388-416051,0
C16413-112489,1
C37345-982804,1
C88954-616189,0
C32853-486025,0
C21728-194914,0
C30259-435155,1
C26020-292233,1
C7282-918943,0
C33952-295290,0
C64133-527406,0
C96132-323375,1
C5365-179693,0
C79959-794550,0
C11886-84053,0
C66928-779409,0
C35183-385425,0
C23875-284103,1
C5762-907428,0
C59506-816010,0
C82398-97172,1
C44100-197767,0
C34198-714631,0
C22258-699018,1
C3019-722688,0
C33385-329800,0
C76916-444560,0
C23368-913731,0
C50207-293062,0
C76846-858528,1
C60005-552631,0
C16939-651867,1
C9588-157134,0
C57685-878381,1
C40498-190802,1
C79326-926092,0
C36444-401540,1
C61790-335835,0
C22507-836204,1
C70873-11143,0
C23765-43718,0
C10935-699870,0
C79530-620727,0
C54119-306815,1
C4336-938796,1
C99493-695193,0
C91896-585777,0
C9979-309140,0
C22729-669149,0
C43308-160539,0
C50520-764646,0
C64975-862806,0
C91891-624893,1
C24534-977299,0
C80143-407819,0
C3904-500672,1
C21266-961677,0
C48029-914601,0
C38428-197663,1
C56124-68915,0
C96547-684037,1
C29799-468971,0
C76065-256178,1
C91937-910618,0
C51469-189149,0
C88487-733915,0
C26531-929929,0
C96593-299269,1
C97241-356989,1
C44359-977099,1
C75760-164167,1
C89868-886556,0
C69888-209087,0
C75790-752430,0
C92612-293334,0
C82903-405561,1
C5926-410426,0
C87371-700826,1
C54990-104240,0
C19603-291324,1
C77061-211442,0
C42400-312085,1
C65585-407876,0
C76316-159995,1
C50960-53443,0
C38221-824450,1
C26829-148157,0
C9452-581538,1
C19862-854390,0
C47330-663664,0
C73948-612369,0
C71176-228223,1
C23174-320830,0
C40624-776085,1
C1156-101125,0
C47349-374078,0
C61902-812410,1
C60395-351658,1
C16534-911337,1
C50291-96778,0
C57121-598701,1
C93229-322565,0
C6672-72507,0
C6817-963409,1
C26230-552412,1
C42148-272628,0
C78351-677137,0
C85715-219969,0
C54063-150948,0
C59349-475435,0
C29091-70621,0
C44807-474571,0
C23467-674965,1
C28658-27532,0
C78109-377818,0
C7104-751676,1
C6204-136311,0
C85769-864567,0
C22715-564653,0
C72914-772840,0
C82961-659429,0
C63561-735070,1
C7183-539119,0
C87917-415713,0
C66330-238136,0
C64384-100149,0
C54793-985394,1
C70526-80102,0
C17716-709708,0
C56776-408197,1
C62348-348135,1
C72638-37184,0
C59573-517275,1
C15632-104701,0
C86321-654499,1
C75984-313553,0
C48819-428191,1
C23612-403446,0
C41913-810313,0
C56964-195363,0
C69664-964865,0
C31318-148737,0
C40227-696782,1
C95777-50608,0
C4736-651860,0
C11965-684081,1
C33807-705610,0
C5173-626369,0
C38297-257144,0
C23235-360475,0
C23249-592242,0
C55502-871374,0
C72936-638990,1
C61235-537173,1
C42919-896101,0
C69179-565933,0
C56727-163585,0
C49393-884291,0
C33195-388325,0
C68832-91786,0
C52230-261495,0
C83014-642037,0
C63992-628713,0
C75733-364066,1
C143-48397,0
C33751-517287,1
C21947-555522,1
C87556-126534,0
C45770-886986,1
C29677-364907,1
C2578-823450,0
C69237-100714,1
C2300-923580,0
C61628-946334,0
C57470-469027,0
C46225-541630,0
C26883-291205,0
C22168-681449,0
C6029-905721,0
C38952-502521,0
C97667-37283,0
C51386-290798,0
C5436-253650,1
C39010-245040,0
C48373-909089,0
C41403-34991,1
C14992-140288,0
C86284-976614,1
C50885-239808,1
C45444-960166,0
C56687-938221,0
C43674-574266,0
C36149-304439,1
C69034-708645,0
C70523-157894,0
C94379-167554,0
C3240-697186,0
C10739-811606,0
C58803-827619,1
C3220-113830,0
C95245-804402,1
C61486-977778,0
C44076-430903,0
C77589-602375,0
C47332-211154,1
C70567-559880,0
C93697-46799,0
C13641-122398,0
C58789-326275,0
C65356-899809,0
C15081-667080,1
C13629-289206,0
C88344-785583,1
C83338-762972,0
C51172-402880,0
C90239-887759,0
C1337-193617,0
C76208-175068,1
C79312-779251,1
C74595-772421,0
C40547-366282,0
C14985-845854,0
C50435-180589,0
C73680-961143,0
C57321-586276,0
C82467-41476,0
C2789-413036,1
C18760-104098,0
C35872-410393,0
C78291-65597,0
C93723-94243,1
C80261-541428,0
C25161-676944,0
C46624-843443,0
C78008-442313,0
C48353-301366,0
C28958-666325,1
C29913-214774,0
C23851-906500,1
C99481-568573,1
C23002-91673,1
C5982-609369,1
C24330-624579,0
C42162-891083,0
C91198-68079,0
C65564-552844,0
C95746-455263,0
C39731-568839,0
C10621-433285,1
C59466-844961,1
C1130-155540,1
C35277-216494,1
C12899-981685,0
C93043-637426,0
C38434-268833,1
C11302-209441,1
C42598-202076,1
C47007-549776,0
C78968-103990,0
C74070-878535,0
C27062-641276,0
C17583-396954,0
C38821-993531,0
C88348-392749,0
C20736-543036,1
C53695-591734,0
C69645-378925,1
C39302-992887,1
C96699-808750,0
C47283-350678,1
C73230-193585,0
C92753-37031,0
C61355-63228,0
C39948-738428,0
C96648-990997,0
C39602-546985,0
C95340-882612,1
C7433-593517,1
C83200-857879,0
C8075-300283,1
C6641-123772,1
C15633-975575,0
C81728-608110,0
C52497-821830,1
C80063-820303,0
C76465-482046,1
C78296-436613,0
C89255-804859,1
C43614-614281,0
C5399-959489,0
C89204-452319,1
C87255-453265,0
C69041-67761,0
C93562-520620,1
C16356-818266,0
C41460-402715,0
C54936-652789,0
C10230-839779,0
C54141-964845,1
C14197-993926,1
C1550-253343,0
C62596-838662,1
C18975-427945,0
C76919-840898,0
C60239-717847,0
C11835-552235,1
C69851-816858,0
C29987-435978,1
C88467-530011,0
C67588-812533,0
C96759-443548,1
C85026-791560,1
C27140-17161,0
C40995-575358,1
C25901-770218,1
C45104-445163,0
C21294-939138,1
C46270-32316,0
C73394-379977,0
C93040-29331,0
C12785-352802,0
C78344-121335,0
C53417-870851,0
C44007-685204,0
C56047-697390,0
C19180-43176,0
C84336-590104,0
C65698-539183,1
C25307-958944,1
C19845-594388,0
C56062-698125,0
C65146-54964,1
C32624-916413,0
C16323-312822,0
C83157-922927,1
C48868-419662,0
C92037-914258,0
C24114-657210,0
C80911-578186,1
C97530-374117,1
C64973-410541,1
C55952-709765,0
C65253-795147,0
C37809-243847,0
C29294-928551,1
C16772-563078,1
C40908-426083,0
C87409-111384,0
C43225-58063,1
C79723-433680,0
C35807-959338,1
C95473-883760,1
C76527-141231,1
C30287-441271,1
C50693-148581,0
C78026-824276,1
C69734-551621,1
C64215-820333,0
C97397-411242,0
C29051-334079,1
C27372-11444,0
C39697-554138,0
C76934-907142,0
C40991-34889,0
C53538-481375,0
C48695-41299,1
C91020-723534,0
C88935-671760,1
C50748-386916,0
C7030-675409,1
C87335-370560,0
C28663-805023,0
C69184-984486,0
C74896-90806,0
C29422-237795,0
C75043-940819,0
C98647-613129,0
C6786-685694,0
C65400-359283,0
C88778-543454,1
C44306-300251,0
C298-538360,0
C72888-290030,0
C41919-777528,0
C78437-696000,0
C35721-643152,0
C33857-512147,0
C52280-155655,1
C90803-877309,0
C22732-941816,1
C9099-51599,0
C84166-28981,0
C52688-252767,1
C59882-194157,0
C8653-887769,0
C9006-746286,0
C88449-893625,0
C51427-164098,0
C46720-181995,0
C25041-747786,0
C35769-397948,0
C17905-364332,0
C56274-15208,0
C64675-112669,0
C78149-342482,1
C61926-141257,0
C45397-196512,1
C27603-277223,0
C92110-825416,1
C36004-389502,0
C94778-810857,0
C4211-273284,1
C8173-67716,1
C42030-784180,0
C85916-512335,0
C50989-311106,1
C39070-78080,1
C36131-556346,1
C18063-691703,1
C73149-410125,0
C12525-895636,0
C96023-743934,0
C46189-731581,0
C81203-157865,0
C23979-930290,1
C28526-615467,0
C51554-836872,0
C4183-265849,0
C31888-190738,1
C66576-873718,0
C97038-602887,0
C93219-233299,1
C1886-818015,0
C34186-791037,1
C60139-336979,0
C3117-478804,0
C21953-307435,1
C54982-824425,1
C98909-563810,0
C93348-610004,1
C69648-886740,0
C25288-772884,0
C88621-495176,1
C55614-362155,1
C55853-368165,0
C99077-440972,1
C69415-790653,1
C96433-183458,1
C30616-633034,1
C89653-655246,1
C77848-707642,0
C61220-594602,1
C8532-704773,0
C2949-161273,0
C77520-479163,0
C82810-520486,0
C41039-616460,0
C14195-244564,0
C43395-339041,0
C52751-812457,0
C24244-570248,0
C27368-465459,0
C28450-664866,1
C37615-132399,1
C683-731638,0
C98169-145912,0
C11419-966525,1
C1144-799702,0
C88196-967497,1
C55337-316135,0
C97683-511874,0
C73753-207366,0
C86833-355451,0
C39940-779183,0
C98634-792943,1
C61559-788072,0
C95654-861867,0
C83600-409782,0
C79579-696787,0
C71040-361057,0
C45662-106240,0
C4447-714989,0
C30054-746579,0
C75688-46267,0
C39008-276074,1
C87248-576647,0
C62661-198187,0
C5765-733380,1
C77098-673580,0
C10926-555088,0
C80709-327360,0
C44534-504381,0
C83448-888766,0
C72345-989306,1
C29337-290334,1
C10859-459220,0
C83054-589028,0
C99241-502723,1
C47448-254453,0
C61590-671178,1
C84232-335019,0
C26217-177224,0
C19260-534326,1
C84847-368377,0
C9105-792625,0
C97013-466190,0
C92906-205942,0
C40012-715510,0
C310-208207,0
C68801-783643,0
C2898-527196,1
C95889-209676,0
C63252-390662,0
C84673-796675,0
C27586-541077,0
C67831-930335,0
C24183-77524,1
C63524-610854,0
C93504-626780,0
C30287-124055,0
C22221-952579,1
C76414-562287,0
C74591-769852,0
C60413-641907,1
C10259-963093,0
C75338-735312,1
C41946-629844,0
C81056-72148,0
C67156-354421,0
C19618-400147,1
C96904-966529,0
C98892-294923,0
C56947-457994,0
C39181-765139,1
C32123-675283,1
C56360-232626,0
C98690-516666,1
C44230-202089,0
C78890-540204,0
C45345-518157,1
C70440-126913,0
C76438-948682,1
C89311-388433,0
C27871-204983,0
C68404-443517,0
C17620-981252,1
C40428-606761,1
C68674-872299,0
C10316-361261,1
C67294-427134,0
C17380-898575,0
C26889-294316,1
C19572-419328,0
C9179-313078,1
C65989-684226,0
C16554-628804,0
C58636-46871,0
C37310-486004,0
C12786-382727,0
C14539-739583,1
C72096-361145,0
C57109-561706,0
C9529-122274,0
C83905-121126,0
C43543-13921,0
C21469-652100,1
C76039-107782,0
C5508-202944,0
C91820-31517,0
C96357-110451,1
C44643-786726,0
C56797-588565,0
C79289-867977,0
C37602-272365,1
C89077-758032,1
C41423-891512,0
C39365-821266,0
C96646-535537,0
C26526-643430,0
C99719-726393,1
C99325-887086,1
C21544-740593,0
C79361-200399,0
C18298-791173,1
C46328-373401,0
C95783-813152,0
C6920-333706,0
C78692-703518,0
C33549-772781,0
C91147-250234,0
C47068-237477,0
C49441-10190,0
C93779-151138,0
C40546-792413,1
C60972-473808,1
C49415-287668,1
C34904-244794,0
C28019-943496,0
C34397-870419,1
C89555-316079,1
C78234-292281,0
C32191-695981,0
C98716-509474,0
C9397-89169,1
C11528-438529,0
C21653-56091,1
C45082-52680,1
C5924-477411,0
C5796-296832,0
C83695-302228,1
C20680-676628,1
C22936-873613,0
C22801-658791,1
C11149-319095,1
C16627-330361,0
C93455-787684,1
C73936-532820,0
C24489-120552,0
C92147-688187,0
C29621-503848,1
C94776-223240,1
C51078-339419,1
C74026-278688,0
C7512-893833,1
C47267-717754,0
C17636-567712,1
C15868-730568,1
C77000-917461,0
C32196-255859,0
C99768-862550,0
C6444-10522,0
C4587-92656,1
C62371-35250,0
C29018-239946,0
C81371-424222,1
C37658-16368,0
C3256-476080,1
C40648-108361,0
C30662-231987,1
C1433-17885,0
C49504-383272,0
C99225-285443,1
C95019-564227,1
C9016-103437,1
C48916-273150,1
C15936-46919,0
C93366-356366,0
C71441-711382,1
C73150-698420,0
C83087-635241,1
C71399-584210,1
C33410-187797,1
C4978-528222,0
C87851-238052,0
C36946-796580,1
C33789-251418,0
C17473-325006,1
C79621-279924,0
C77246-157702,1
C5131-128574,0
C7475-692462,0
C23226-695134,1
C8380-36467,0
C40170-982002,0
C88970-858535,0
C95703-320660,0
C59685-214945,0
C54076-180343,0
C62243-533890,0
C62284-389234,0
C87861-874590,1
C5351-753669,0
C41521-955251,1
C12760-170943,0
C56953-381378,0
C97721-14702,0
C35559-735009,0
C80803-535069,0
C6777-872981,1
C97478-727233,0
C88116-417483,1
C76452-762975,1
C96959-800300,1
C67697-584740,0
C87314-338754,1
C53415-440935,1
C20427-189472,1
C15017-938428,0
C10313-522126,0
C7749-720261,1
C25548-199126,0
C20931-41734,0
C65744-385011,0
C98196-357871,0
C73418-637826,1
C17446-828835,0
C66168-555997,1
C63856-642711,1
C78943-114133,0
C81222-243455,1
C2581-618504,1
C5346-157114,0
C88175-859892,0
C7883-272198,0
C71762-570904,0
C95395-12737,0
C71922-489331,0
C93139-26747,1
C4049-85237,0
C72107-874094,1
C74005-689800,0
C85900-838334,0
C71783-251697,1
C47095-425993,0
C71570-53339,1
C3135-701024,0
C94660-946779,0
C61691-495958,0
C25680-710503,0
C13649-952825,1
C41608-618545,0
C38958-656897,0
C16191-890632,0
C53594-547066,0
C94427-79251,0
C5349-433200,1
C88200-651521,0
C41563-104968,0
C56111-972611,0
C66095-773648,0
C95524-700642,1
C56595-130863,1
C38292-502611,0
C24338-767347,1
C39911-619888,0
C75569-110805,1
C53511-69800,1
C24069-240285,0
C17994-776847,1
C82050-586301,0
C97797-433764,0
C21005-672844,0
C85523-674116,0
C24219-543391,0
C75249-478489,0
C28107-297600,1
C92893-477547,0
C15416-702038,0
C39709-589322,0
C98888-102595,1
C82971-125563,0
C32808-982841,0
C38874-862724,0
C1372-312539,0
C20383-472714,0
C14043-502750,0
C54403-671307,1
C67474-999212,0
C44025-243555,1
C3786-614440,1
C46844-952386,0
C30051-859239,0
C34976-258187,0
C44271-573553,0
C37378-691222,0
C64725-747654,0
C86500-680689,0
C97082-108940,1
C65975-145563,1
C61472-68017,0
C8041-502595,0
C89850-865985,1
C81670-658246,0
C60975-941584,0
C27219-338936,0
C44929-930180,1
C30969-269921,0
C65907-514848,0
C63545-25094,0
C26944-825782,0
C67114-469484,0
C32242-431565,0
C87330-859427,0
C81014-714368,0
C39870-256789,0
C5825-560827,1
C44504-100394,0
C59324-749462,1
C65656-769408,1
C78454-555935,0
C61793-333654,0
C10820-64662,1
C69191-539970,0
C28582-352826,0
C9162-439497,0
C54960-820335,0
C61873-197366,1
C4043-63588,0
C47917-962935,0
C45658-992941,1
C17083-259873,1
C81627-640930,0
C47822-561713,0
C69829-483147,0
C45781-312770,0
C54069-520465,1
C73154-145897,1
C69423-429855,1
C18629-557438,0
C71026-843008,0
C74520-923804,0
C57709-339152,1
C55301-350997,0
C90504-447713,0
C44016-39562,1
C76681-690271,1
C61072-615824,1
C89682-728079,1
C24477-796668,1
C19630-313632,1
C83652-750904,1
C86737-366611,0
C29381-590492,0
C86972-574842,1
C37685-555766,0
C86401-927746,0
C74616-722768,0
C93717-276606,0
C79627-187408,1
C42228-186556,0
C31015-813414,0
C41668-151590,0
C163-531420,0
C19834-74745,1
C66538-752408,0
C91899-810555,1
C39766-83679,0
C10192-46192,1
C89768-124916,0
C79341-887386,0
C85922-820194,0
C33324-189067,0
C2091-758638,0
C64768-520462,0
C63440-360560,0
C51489-525145,0
C90500-229885,0
C11807-808069,0
C87902-343074,1
C43937-650545,0
C53859-693734,0
C45486-937061,1
C84201-438582,0
C93548-575936,1
C5086-307722,0
C46998-388914,0
C84320-736586,0
C48379-185086,0
C86187-205890,0
C18269-757910,0
C9317-108101,0
C71221-519122,0
C9816-338208,0
C11458-615042,1
C80151-392513,0
C38351-267691,0
C31248-242673,0
C80823-481207,0
C44297-589562,1
C84211-159720,1
C66646-244647,1
C80314-525770,0
C56666-984417,1
C35081-634598,1
C63815-220587,0
C55461-289810,1
C12151-762345,0
C18524-991820,1
C18919-284387,1
C72654-428839,0
C42354-784734,1
C74543-308857,1
C41076-183797,1
C5619-641383,1
C39987-865861,0
C79046-775471,0
C90470-106053,0
C37467-871639,0
C19728-822895,1
C2495-216228,1
C51682-521658,0
C10655-165987,0
C61502-833139,1
C93869-909058,0
C84892-674523,1
C97222-34312,0
C5968-978371,0
C54644-59325,0
C21204-501120,1
C99485-724783,0
C9106-140937,0
C97943-829167,0
C95368-201030,0
C86825-534822,1
C40789-11259,0
C78153-268490,0
C11140-796383,0
C21303-604891,1
C6107-227797,0
C5322-256732,0
C9306-842294,1
C18247-487035,0
C87018-98757,0
C3941-621764,1
C14283-89938,1
C37637-52448,0
C2036-295095,1
C41133-924163,1
C7439-35921,1
C35348-20966,0
C61663-895659,0
C32936-427033,1
C62042-290925,0
C53513-329760,1
C14936-443524,1
C25632-270060,0
C36142-753688,0
C9883-560768,1
C44090-231223,0
C45990-641411,0
C68840-196912,1
C8186-897618,1
C80866-491684,0
C13974-135631,0
C23292-46930,1
C36987-411445,0
C44929-934122,0
C17814-442088,0
C45227-59403,0
C61140-287954,0
C63260-283161,0
C10552-895306,1
C86177-363926,1
C38016-793791,1
C8968-248735,0
C20048-470672,1
C76000-338929,1
C72331-798793,0
C79582-972775,1
C95869-401947,1
C6910-108442,0
C84526-950925,0
C1854-998846,0
C51108-352152,1
C12900-131539,0
C73330-514694,1
C26990-351047,0
C27675-269817,0
C24000-32111,0
C62233-22269,0
C41594-151428,1
C50198-282332,1
C31136-519746,1
C33458-384627,0
C54731-753200,0
C18341-355127,0
C60771-530911,1
C52605-527930,1
C26587-514437,0
C98525-520837,0
C92309-264047,0
C58618-511683,0
C50826-101512,0
C88787-532145,1
C9926-69837,1
C71461-949102,0
C31310-628725,0
C92247-601676,0
C70182-193598,1
C33377-685259,1
C45957-751511,0
C96295-453917,0
C55466-876858,0
C29734-571450,1
C51357-950163,0
C68799-873588,0
C66047-243735,0
C91406-718442,0
C99313-321365,0
C15737-698666,0
C33910-982569,0
C74689-370877,0
C374-404754,1
C70627-138199,0
C68874-614154,0
C51465-592911,0
C3185-405516,0
C20526-328824,0
C87957-642413,0
C94178-500930,0
C97228-352293,0
C40409-31525,0
C92738-654978,0
C16375-170333,0
C7707-242615,1
C24818-682672,1
C40348-974750,0
C97120-358455,1
C4429-295250,1
C65763-44314,1
C83291-434753,0
C98905-350457,0
C6888-970333,0
C75249-785124,1
C93042-420814,0
C6624-869356,0
C71005-246746,0
C93444-869661,0
C79047-826767,0
C60950-630519,1
C3000-179586,0
C81435-441349,1
C52788-908100,1
C38041-342210,0
C80100-240525,1
C37706-542879,1
C13721-807606,1
C57941-627639,0
C13233-567925,1
C25364-833665,1
C27884-560473,0
C28942-932308,0
C75088-377047,1
C40905-822800,0
C72995-656312,0
C48976-525512,1
C37898-21488,0
C46663-776708,1
C1416-713632,0
C78205-39428,0
C16569-976864,0
C88199-482675,1
C67491-805451,1
C8756-505190,1
C73571-985286,0
C83668-74450,0
C26621-425436,1
C67181-311698,0
C58204-633592,0
C40494-927858,1
C91549-383006,0
C98260-366965,1
C66358-303288,1
C50777-531067,0
C9207-80836,1
C95879-863784,1
C37026-383819,1
C25769-915158,0
C41242-437648,0
C90002-596337,0
C68026-944457,0
C10733-211835,1
C53453-517439,0
C36135-816771,1
C82400-148508,0
C78296-222047,0
C50527-669707,1
C11802-405833,0
C25741-638598,1
C52802-88057,0
C39231-110893,0
C69762-511651,1
C22091-893232,0
C6250-918079,1
C83453-384741,0
C50060-745519,1
C45198-11230,0
C38273-782389,1
C7671-907482,0
C12375-554837,0
C15911-528314,1
C98905-790242,1
C98534-822173,0
C38024-624783,1
C18943-803431,1
C69293-631446,0
C86559-319869,0
C84255-414973,1
C98639-92258,0
C7415-41732,1
C71521-974223,0
C5427-98641,0
C78504-939815,0
C25067-89077,0
C3888-301495,1
C22585-284863,0
C29888-317469,1
C16591-221865,0
C17147-485384,0
C79996-901505,0
C30163-438071,0
C66167-708749,1
C14928-727100,1
C78968-271944,0
C384-221386,0
C95532-488722,0
C26529-977824,0
C45227-144925,0
C14085-53751,0
C18322-520711,0
C79501-635595,0
C18525-207044,0
C55233-719323,0
C98115-813520,0
C31061-982268,0
C66644-556297,1
C53451-791027,1
C74182-265948,0
C73053-552850,0
C68744-217328,1
C86298-675585,0
C47853-222596,1
C38730-468507,0
C7446-477632,1
C48392-10404,1
C96412-758486,0
C34633-868764,0
C44845-427922,0
C62659-439785,0
C16639-56746,1
C45697-604279,1
C28873-99211,1
C39513-438713,0
C18841-859582,0
C38819-732710,1
C60911-209316,1
C84079-59131,0
C36598-260683,0
C70535-839039,1
C93910-200891,0
C86064-420805,0
C56551-126828,0
C52621-504285,0
C29599-923096,1
C36488-951560,1
C65154-698957,0
C56799-145080,1
C36181-213169,0
C39566-46346,1
C23341-678370,1
C6554-305222,1
C74807-956280,1
C28599-650301,1
C59031-384771,1
C18864-516694,0
C91416-651247,0
C63950-607782,0
C55684-379360,1
C90213-141031,0
C86650-524923,1
C50035-424053,1
C86363-353461,0
C313-318896,1
C28391-623182,0
C53845-906106,1
C84175-398201,0
C15568-687029,0
C86487-713888,0
C67847-102164,0
C45756-622382,0
C67634-242933,1
C18742-421065,1
C99242-307225,0
C10857-482460,0
C67522-995717,0
C21796-867595,0
C27695-92586,1
C41265-272281,1
C22479-412165,1
C44783-748608,0
C11818-176589,0
C3527-890509,1
C4785-964432,0
C79213-597304,0
C98995-982212,0
C35731-274511,0
C60091-85436,1
C9877-148473,0
C72787-845686,0
C936-464497,1
C84566-185454,1
C91769-963484,1
C62172-663870,0
C96387-155738,0
C82512-106119,0
C57203-955749,0
C76854-867887,0
C59399-576080,0
C29962-242211,0
C9098-373283,0
C50474-272568,0
C631-862008,0
C19422-849440,0
C27777-444233,0
C37722-226495,1
C90871-458563,1
C60031-345409,1
C84905-116748,1
C42009-244018,0
C37879-871001,0
C63148-926823,0
C23178-890520,1
C22917-253458,1
C80121-997485,0
C42683-576842,0
C80501-817310,0
C416-396566,1
C87060-233446,1
C59022-251888,0
C82164-147256,1
C29611-915493,0
C61966-685322,1
C84824-575713,1
C42769-824766,0
C36337-824860,0
C54786-790868,0
C46950-188632,0
C3138-278880,0
C95512-663180,1
C82585-50520,1
C90189-760439,0
C31747-946788,0
C3458-807609,0
C68675-411550,0
C56403-945428,0
C51868-453832,0
C80074-970080,0
C83390-806065,0
C35204-612921,0
C84127-35809,0
C56833-659524,1
C71152-739411,0
C41207-132976,0
C15915-38353,0
C9963-474460,0
C71513-166640,0
C38017-524015,1
C577-739765,1
C21789-540109,0
C36965-770261,0
C74742-245949,0
C12158-122831,0
C34026-350972,0
C60181-100904,1
C39412-68226,1
C69675-381939,1
C98203-784663,1
C96888-761924,0
C65119-294855,1
C84908-14193,0
C28793-697897,0
C51180-529636,0
C65295-984710,1
C51013-647518,0
C51599-813293,1
C84864-800248,0
C5797-566619,1
C81579-316483,0
C94348-251738,0
C68287-508593,0
C21617-983790,1
C26323-369804,1
C31653-598876,0
C22283-608671,0
C91460-347627,0
C37395-631835,0
C53633-245175,1
C6541-758464,0
C82518-171622,1
C74036-763682,0
C39326-921712,0
C90404-86355,1
C51102-78411,1
C27058-75513,1
C36644-685708,0
C18411-45921,1
C7181-706801,0
C67151-685991,0
C77393-627815,1
C33096-718159,0
C742-688855,0
C92575-339534,0
C49391-443932,0
C8164-654981,1
C57227-39660,0
C6282-941594,0
C50684-419243,1
C98318-978270,1
